SOC_2009,CoordX,CoordX2,CoordX3,CoordY,CoordY2,CoordY3,clay_a,clay_b,clay_c,clay_d,geology_1,geology_2,geology_3,geology_4,geology_5,geology_6,geology_7,geology_8,geology_9,geology_10,geology_11,georeg_1,georeg_2,georeg_3,georeg_4,georeg_6,georeg_8,georeg_10,asp_cos,asp_sin,bluespot,curv_plan,curv_prof,demdetrend,dirinsola,elevation,flowaccu,hdtochn,midslppos,mrvbf,sagawi,slpdeg,slptochn,twi,valldepth,vdtochn,ndviMed_2008,kndviMed_2008,eviMed_2008,saviMed_2008,msaviMed_2008,bsiMed_2008,strMed_2008,brightnessMed_2008,greennessMed_2008,wetnessMed_2008,ndviP10_2008,kndviP10_2008,eviP10_2008,saviP10_2008,msaviP10_2008,bsiP10_2008,strP10_2008,brightnessP10_2008,greennessP10_2008,wetnessP10_2008,ndviP90_2008,kndviP90_2008,eviP90_2008,saviP90_2008,msaviP90_2008,bsiP90_2008,strP90_2008,brightnessP90_2008,greennessP90_2008,wetnessP90_2008,ndviMed_2009,kndviMed_2009,eviMed_2009,saviMed_2009,msaviMed_2009,bsiMed_2009,strMed_2009,brightnessMed_2009,greennessMed_2009,wetnessMed_2009,ndviP10_2009,kndviP10_2009,eviP10_2009,saviP10_2009,msaviP10_2009,bsiP10_2009,strP10_2009,brightnessP10_2009,greennessP10_2009,wetnessP10_2009,ndviP90_2009,kndviP90_2009,eviP90_2009,saviP90_2009,msaviP90_2009,bsiP90_2009,strP90_2009,brightnessP90_2009,greennessP90_2009,wetnessP90_2009,BIO_2008_01,BIO_2008_02,BIO_2008_03,BIO_2008_04,BIO_2008_05,BIO_2008_06,BIO_2008_07,BIO_2008_08,BIO_2008_09,BIO_2008_10,BIO_2008_11,BIO_2008_12,BIO_2008_13,BIO_2008_14,BIO_2008_15,BIO_2008_16,BIO_2008_17,BIO_2008_18,BIO_2008_19,BIO_2009_01,BIO_2009_02,BIO_2009_03,BIO_2009_04,BIO_2009_05,BIO_2009_06,BIO_2009_07,BIO_2009_08,BIO_2009_09,BIO_2009_10,BIO_2009_11,BIO_2009_12,BIO_2009_13,BIO_2009_14,BIO_2009_15,BIO_2009_16,BIO_2009_17,BIO_2009_18,BIO_2009_19
72.7325928125,569914.375,324802379776,185109551404548100,6374994.5,40640553418752,25908330806178847e4,4.5,14.399999618530273,21.399999618530273,21.100000381469727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1899999976158142,-0.9819999933242798,0,0.09000000357627869,-0.20000000298023224,-6.559999942779541,1255,24.6299991607666,2,91,0.12200000137090683,4.130000114440918,13.789999961853027,2.5999999046325684,2.5,3.799999952316284,4.309999942779541,4.059999942779541,0.47214528918266296,0.21950045228004456,0.2383836805820465,0.10921857506036758,0.21301931142807007,0.2142857164144516,4.049999713897705,0.26146918535232544,0.08292574435472488,0.12373796105384827,0.35438597202301025,0.1258116066455841,0.09329371154308319,0.04346349835395813,0.07410965859889984,0.0750230923295021,11.576343536376953,0.1119619607925415,0.02375916950404644,0.04761398583650589,0.5915368795394897,0.3367224335670471,0.4861564636230469,0.1984858363866806,0.43837955594062805,0.31836655735969543,1.4014239311218262,0.4877350628376007,0.20041698217391968,0.1901630014181137,0.5787422060966492,0.3234156668186188,0.3079439401626587,0.13602833449840546,0.27239930629730225,0.22342036664485931,4.52974271774292,0.25117477774620056,0.10715518146753311,0.10411414504051208,0.6213505864143372,0.3682507574558258,0.2138313353061676,0.1002056673169136,0.1848517209291458,0.23076924681663513,9.024999618530273,0.15894760191440582,0.06613516062498093,0.08637505769729614,0.5801038146018982,0.3245061933994293,0.45228469371795654,0.18956513702869415,0.41478869318962097,0.36643505096435547,1.1709530353546143,0.45872387290000916,0.18377332389354706,0.1401696354150772,9.479999542236328,3.443157911300659,19.56315803527832,519.3768310546875,19.783159255981445,2.177673101425171,17.610000610351563,13.40999984741211,11.260830879211426,16.15999984741211,4.157672882080078,750.0223388671875,140.82000732421875,11.080526351928711,57.18263244628906,307.0228576660156,84.03631591796875,249.24368286132813,157.23947143554688,8.779999732971191,3.3299999237060547,16.99052619934082,590.76739501953125,19.049999237060547,-0.5600000023841858,19.610000610351563,15.859999656677246,4.349999904632568,16.049999237060547,1.457673192024231,847.50634765625,111.91337585449219,31.588726043701172,39.96232604980469,306.5721130371094,127.02684020996094,256.42864990234375,161.63714599609375
48.536254687500005,569914.375,324802379776,185109551404548100,6367789.5,40548744298496,25820586259845113e4,3.799999952316284,3.799999952316284,9.100000381469727,11.600000381469727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.33799999952316284,0.9409999847412109,0,-0.019999999552965164,0.009999999776482582,2.630000114440918,1280,35.029998779296875,4,452,0.00800000037997961,0.5299999713897705,13.3100004196167,1.7000000476837158,1.399999976158142,4.900000095367432,6.610000133514404,10.710000038146973,0.6238166093826294,0.3717004358768463,0.3893379867076874,0.16288603842258453,0.34072577953338623,0.17855378985404968,4.793817520141602,0.30539703369140625,0.13851770758628845,0.1596795618534088,0.7201230525970459,0.47652626037597656,0.30385324358940125,0.12970881164073944,0.2514284551143646,0.05540166422724724,14.275647163391113,0.1605028659105301,0.0940970852971077,0.07840166240930557,0.5896061062812805,0.3343639373779297,0.5948699116706848,0.2210882306098938,0.49708521366119385,0.31992292404174805,0.787336528301239,0.6056831479072571,0.2538522779941559,0.19522732496261597,0.4617273807525635,0.21059274673461914,0.3215590715408325,0.14113037288188934,0.2955338656902313,0.35789692401885986,1.0541375875473022,0.45787590742111206,0.11357949674129486,0.17175617814064026,0.6627601385116577,0.4131269156932831,0.37349191308021545,0.15743306279182434,0.3225439786911011,0.210828498005867,5.129575252532959,0.26544705033302307,0.12503819167613983,0.13556483387947083,0.35401472449302673,0.12495497614145279,0.2680610418319702,0.11921291053295135,0.2509740889072418,0.37982121109962463,0.46705862879753113,0.5796046853065491,0.0864214152097702,0.1708250343799591,9.369999885559082,3.740000009536743,20.695484161376953,524.26318359375,19.9708309173584,1.896842122077942,18.079999923706055,13.279999732971191,11.25,16.1200008392334,4,776.9642333984375,142.14369201660156,11.618199348449707,55.90999984741211,310.1418151855469,89.09104919433594,256.6942138671875,166.25526428222656,8.691800117492676,3.619999885559082,18.103158950805664,596.50946044921875,19.23495864868164,-0.7599999904632568,19.9931583404541,15.84000015258789,4.320000171661377,16,1.2599999904632568,877.62261962890625,119.79127502441406,31.908199310302734,40.8731575012207,315.30767822265625,129.39736938476563,262.54632568359375,169.3839874267578
182.787013125,555930.375,309058568192,171815047075463170,6374781.5,40637839704064,2590573419951869e5,4.5,6.400000095367432,7.900000095367432,10.399999618530273,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.996999979019165,0.07500000298023224,0,-0.009999999776482582,0.25999999046325684,-12.210000038146973,1163,10.970000267028809,4,43,0.36899998784065247,0.5699999928474426,13.229999542236328,5,2.0999999046325684,3.799999952316284,8.029999732971191,1.600000023841858,0.5972442626953125,0.3466588854789734,0.36325907707214355,0.15802378952503204,0.33212146162986755,0.2414928674697876,3.9453964233398438,0.29906585812568665,0.13812601566314697,0.13525184988975525,0.6148167848587036,0.36413702368736267,0.3253527581691742,0.14669917523860931,0.303141713142395,0.252719908952713,5.449863433837891,0.24855530261993408,0.12359055876731873,0.12113161385059357,0.606229305267334,0.35391104221343994,0.4810764193534851,0.19475367665290833,0.42834654450416565,0.32235145568847656,1.6175763607025146,0.44793468713760376,0.19069935381412506,0.16246429085731506,0.6477145552635193,0.3979772925376892,0.43397262692451477,0.19062215089797974,0.41812434792518616,0.20775625109672546,5.015634536743164,0.32684147357940674,0.18849600851535797,0.14402952790260315,0.8349434733390808,0.6024121046066284,0.40785834193229675,0.1829114705324173,0.3847810626029968,0.3835306167602539,8.975156784057617,0.20612739026546478,0.1491023451089859,0.09701254963874817,0.5845890641212463,0.3313497006893158,0.46680253744125366,0.1914871782064438,0.42122283577919006,0.3347836434841156,1.4192290306091309,0.4593518078327179,0.18768957257270813,0.15706144273281097,9.479999542236328,3.880000114440918,21.274211883544922,519.77685546875,20.269168853759766,2.0199999809265137,18.245040893554688,13.373157501220703,11.300000190734863,16.18000030517578,4.139999866485596,769.408447265625,142.8542022705078,10.260000228881836,57.55263137817383,321.0857849121094,88.60135650634766,260.12420654296875,158.21157836914063,8.789999961853027,3.7750415802001953,18.987367630004883,592.0159912109375,19.229999542236328,-0.6499999761581421,19.8799991607666,15.869999885559082,4.480000019073486,16.040000915527344,1.4008309841156006,840.17529296875,113.6697769165039,29.72684097290039,41.779998779296875,306.1268310546875,124.29263305664063,263.59051513671875,160.2039031982422
28.578219999999998,478927.1875,229371248640,109852129421688830,6325807,40015832809472,253132452065102e6,2.4000000953674316,4,11.199999809265137,11.300000190734863,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.9769999980926514,-0.21199999749660492,0,0.019999999552965164,0.019999999552965164,2.200000047683716,1330,23.899999618530273,6,185,0.13099999725818634,1.2000000476837158,13.710000038146973,3.299999952316284,2.0999999046325684,4.699999809265137,6.269999980926514,6.78000020980835,0.44413161277770996,0.19570262730121613,0.28896576166152954,0.1265978366136551,0.259289413690567,0.19956833124160767,2.643949508666992,0.3589785099029541,0.10944101214408875,0.14878922700881958,0.4936569035053253,0.2392999529838562,0.2302969992160797,0.10374174267053604,0.19863533973693848,0.21261930465698242,4.6796417236328125,0.22508108615875244,0.0723099485039711,0.09309747815132141,0.08954980969429016,0.1034456118941307,0.15762504935264587,0.014995558187365532,9.240072104148567e-4,-0.021406885236501694,1.5118459463119507,1.0359747409820557,-0.0788186714053154,0.4462950825691223,0.6535593867301941,0.4029654562473297,0.43086427450180054,0.17971861362457275,0.38330888748168945,0.21883657574653625,4.007168769836426,0.31734490394592285,0.15972422063350677,0.14159215986728668,0.772508442401886,0.5347080826759338,0.42747190594673157,0.17825715243816376,0.3734990656375885,0.2071230709552765,7.363333702087402,0.22619915008544922,0.14631931483745575,0.10121413320302963,0.46621549129486084,0.2210787832736969,0.35582515597343445,0.14465144276618958,0.30621594190597534,0.27229705452919006,1.5100833177566528,0.4577495753765106,0.12146608531475067,0.16883070766925812,9.720000267028809,2.890000104904175,17.95052719116211,486.30157470703125,18.82232666015625,2.7200000286102295,16.103158950805664,13.699999809265137,11.006842613220215,15.880000114440918,4.775041580200195,978.7255859375,159.46286010742188,4.78000020980835,54.16999816894531,405.71368408203125,124.412109375,274.46368408203125,251.99368286132813,9.079999923706055,2.75,15.590526580810547,539.3731689453125,18.219999313354492,0.5799999833106995,17.643157958984375,6.699999809265137,10.760000228881836,15.930000305175781,2.4618005752563477,862.61895751953125,188.6433868408203,13.130000114440918,61.01082992553711,375.3652648925781,109.44367980957031,212.3552703857422,198.28421020507813
86.04982218749998,548908,301299990528,165385979249557500,6360797.5,40459745361920,25735624797343606e4,7.5,12.899999618530273,17.700000762939453,21.100000381469727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.41600000858306885,0.9089999794960022,0,0.05999999865889549,-0.14000000059604645,-1.1100000143051147,1275,15.100000381469727,1,68,0.4480000138282776,8.600000381469727,15.899999618530273,0.699999988079071,1.100000023841858,4.400000095367432,7.070000171661377,1.2799999713897705,0.8092103004455566,0.574897825717926,0.6017133593559265,0.23921266198158264,0.551109254360199,0.27925077080726624,4.820443153381348,0.34368059039115906,0.23385955393314362,0.1661643385887146,0.799997091293335,0.5640300512313843,0.41144055128097534,0.17083267867565155,0.3574952483177185,0.14180588722229004,11.979828834533691,0.1937742531299591,0.13777220249176025,0.08388882130384445,0.8221619725227356,0.588813066482544,0.8883318901062012,0.3124857544898987,0.7453604936599731,0.2923378348350525,2.3914358615875244,0.549485445022583,0.3981909453868866,0.23914939165115356,0.8040283918380737,0.5689665675163269,0.6430385112762451,0.261534720659256,0.6171349287033081,0.33384934067726135,3.8636391162872314,0.39946579933166504,0.28152790665626526,0.18894317746162415,0.8480013608932495,0.6161066293716431,0.5823321342468262,0.2362503558397293,0.5440268516540527,0.24999581277370453,7.50142240524292,0.2912232279777527,0.22337652742862701,0.13643836975097656,0.7842463850975037,0.5476261973381042,0.7344332933425903,0.28922411799430847,0.6831887364387512,0.3436550199985504,2.3717219829559326,0.5158335566520691,0.35619646310806274,0.2230307161808014,9.399999618530273,4.469168663024902,23.234210968017578,529.0565185546875,20.755041122436523,1.5299999713897705,19.219999313354492,13.25,11.399999618530273,16.209999084472656,3.9800000190734863,809.08319091796875,146.4521026611328,9.156842231750488,55.39495849609375,331.4278869628906,103.7818832397461,276.29443359375,167.51841735839844,8.739999771118164,4.309168815612793,21.07421112060547,601.3768310546875,19.585041046142578,-0.8500000238418579,20.435041427612305,15.90999984741211,4.559999942779541,16.010000228881836,1.1426315307617188,862.21368408203125,119.5689468383789,30.016841888427734,41.970001220703125,308.70263671875,127.80000305175781,268.69158935546875,167.73399353027344
63.52614,548908,301299990528,165385979249557500,6353805.5,40370842894336,2565084981201417e5,16.399999618530273,17.799999237060547,21.600000381469727,23.299999237060547,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9010000228881836,-0.4339999854564667,0,0,-0.009999999776482582,-2.859999895095825,1262,8.970000267028809,4,30,0.4740000069141388,8.920000076293945,15.880000114440918,0.4000000059604645,0.10000000149011612,6.5,9.399999618530273,0.03999999910593033,0.41075414419174194,0.17154432833194733,0.21205522119998932,0.08973376452922821,0.17104558646678925,0.039572618901729584,6.701737880706787,0.23072226345539093,0.06372364610433578,0.10394599288702011,0.6922129988670349,0.445629358291626,0.28438037633895874,0.12369024008512497,0.2362278550863266,0.027545861899852753,15.335822105407715,0.15118923783302307,0.08896429091691971,0.06118098273873329,0.19565854966640472,0.05490649864077568,0.15691296756267548,0.04906327649950981,0.09441789239645004,0.02694009803235531,2.5522353649139404,0.3722876310348511,0.003032217500731349,0.16460876166820526,0.7827510237693787,0.5460143089294434,0.6966607570648193,0.2739851474761963,0.6459668278694153,0.1964217871427536,4.722316265106201,0.4363117814064026,0.3205253779888153,0.18842105567455292,0.7480155825614929,0.5075922608375549,0.2656550407409668,0.12083086371421814,0.22771580517292023,0.3062201142311096,9.024999618530273,0.16380776464939117,0.08127457648515701,0.09904482960700989,0.5614453554153442,0.3052060902118683,0.5195919871330261,0.2261320799589157,0.5093538165092468,0.2294100970029831,1.4433470964431763,0.6539528965950012,0.3167417049407959,0.27686476707458496,9.359999656677246,5.029169082641602,24.947368621826172,538.331787109375,21.289169311523438,1.1399999856948853,20.149999618530273,13.180000305175781,11.510000228881836,16.290000915527344,3.8399999141693115,779.10546875,140.93496704101563,8.626842498779297,54.31999969482422,313.8794860839844,104.12600708007813,268.6499938964844,161.64894104003906,8.699999809265137,4.839169025421143,22.84421157836914,613.104736328125,20.040000915527344,-1.1399999856948853,21.179168701171875,16.01736831665039,4.599999904632568,16.040000915527344,0.8999999761581421,835.172119140625,115.27127075195313,29.906841278076172,41.720001220703125,298.98370361328125,124.72315979003906,258.17578125,162.85630798339844
46.5409275,541916,293672943616,159146078963236860,6346783,40281655214080,25565891867949872e4,4.800000190734863,14.300000190734863,15.5,19.200000762939453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8420000076293945,-0.5389999747276306,0,0,-0,16.09000015258789,1253,27.5,3,366,0.48899999260902405,0.47999998927116394,13.760000228881836,0.8999999761581421,2.799999952316284,5.199999809265137,4.78000020980835,17.770000457763672,0.45181316137313843,0.20554329454898834,0.23431959748268127,0.10555627942085266,0.2062968611717224,0.19682873785495758,4.049999713897705,0.2643158733844757,0.07968781143426895,0.12384875863790512,0.577694833278656,0.33836281299591064,0.2459358274936676,0.10758408159017563,0.2049323320388794,0.16256430745124817,7.432931900024414,0.19425703585147858,0.07364649325609207,0.10222026705741882,0.5663902759552002,0.3123592436313629,0.4460080862045288,0.1871345490217209,0.41013070940971375,0.3794732391834259,1.070085883140564,0.46783629059791565,0.1854725033044815,0.1351047307252884,0.8247271180152893,0.5908399224281311,0.6187834739685059,0.24980159103870392,0.5864183306694031,0.21804825961589813,7.385909557342529,0.3192466199398041,0.2548956573009491,0.12889383733272552,0.7514227628707886,0.5112012624740601,0.32693174481391907,0.14617745578289032,0.28911200165748596,0.24458204209804535,10.207368850708008,0.1833810955286026,0.11031600087881088,0.09127406030893326,0.6363716125488281,0.38424691557884216,0.5605486631393433,0.2223610281944275,0.5003580451011658,0.33467555046081543,1.2879548072814941,0.499036967754364,0.239789679646492,0.15954448282718658,9.300000190734863,5.189168930053711,25.295042037963867,541.14312744140625,21.450000762939453,0.949999988079071,20.5,13.09000015258789,7.667368412017822,16.277368545532227,3.7899999618530273,800.29052734375,142.4189453125,6.967672824859619,54.01082992553711,324.6626281738281,108.47473907470703,269.7889404296875,168.39210510253906,8.670000076293945,4.955041408538818,23.35504150390625,614.07891845703125,20.0573673248291,-1.159999966621399,21.219999313354492,15.9873685836792,4.619999885559082,15.989999771118164,0.8299999833106995,835.672607421875,117.14315795898438,27.806316375732422,42.290000915527344,295.3486328125,124.8150405883789,271.62939453125,165.6734619140625
30.88164625,541916,293672943616,159146078963236860,6353805.5,40370842894336,2565084981201417e5,4.199999809265137,7.800000190734863,9.399999618530273,11.800000190734863,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.382999986410141,-0.9240000247955322,0,0.009999999776482582,0,-0.05000000074505806,1267,9.130000114440918,9,96,0.0689999982714653,8.420000076293945,15.449999809265137,0.30000001192092896,0.30000001192092896,7.400000095367432,5.099999904632568,0.49000000953674316,0.5717393159866333,0.31690821051597595,0.3777981102466583,0.16014352440834045,0.3362983763217926,0.24464869499206543,2.852248430252075,0.3466792404651642,0.14063812792301178,0.1567889004945755,0.6826995611190796,0.43521177768707275,0.3202514052391052,0.13866129517555237,0.2731552720069885,0.18833306431770325,7.363333702087402,0.20777744054794312,0.10181328654289246,0.10556512326002121,0.5312080979347229,0.27649858593940735,0.4340375065803528,0.17790469527244568,0.38747134804725647,0.3202451169490814,1.1136667728424072,0.5012343525886536,0.17040397226810455,0.17528966069221497,0.553820788860321,0.2979567050933838,0.4143034815788269,0.1711207926273346,0.36695554852485657,0.17721766233444214,2.9002110958099365,0.39634013175964355,0.16353611648082733,0.17210258543491364,0.7448713183403015,0.5041196346282959,0.35521045327186584,0.1590670347213745,0.32264307141304016,0.32475927472114563,6.391308307647705,0.22607487440109253,0.1206982210278511,0.12031759321689606,0.4341520369052887,0.18963290750980377,0.3904334008693695,0.16397234797477722,0.360403835773468,0.3601909875869751,0.40244558453559875,0.6826919317245483,0.1664775311946869,0.19820117950439453,9.40999984741211,4.670000076293945,23.817367553710938,532.51336669921875,21.010000228881836,1.3899999856948853,19.625041961669922,13.239999771118164,7.710000038146973,16.270000457763672,3.9700000286102295,820.41632080078125,146.31369018554688,7.429999828338623,54.924957275390625,337.5228576660156,107.2547378540039,276.0718688964844,171.3699951171875,8.760000228881836,4.489999771118164,21.817367553710938,604.20001220703125,19.709999084472656,-0.8600000143051147,20.575040817260742,15.960000038146973,4.650000095367432,16.030000686645508,1.100000023841858,850.7510986328125,120.20315551757813,27.796010971069336,42.310001373291016,299.0675964355469,126.41240692138672,263.1573791503906,169.19737243652344
87.94193031249999,548908,301299990528,165385979249557500,6332799,40104345206784,25397274283151353e4,6.599999904632568,16,18.899999618530273,19.100000381469727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.9900000095367432,-0.1379999965429306,0,-0.019999999552965164,0.009999999776482582,-1.399999976158142,1283,4.130000114440918,2,61,0.375,7.760000228881836,14.699999809265137,0.800000011920929,0.4000000059604645,4.900000095367432,7.679999828338623,0.4000000059604645,0.7414705157279968,0.5003228783607483,0.5756843686103821,0.22711023688316345,0.5142572522163391,0.2104499340057373,4.246622085571289,0.3736515939235687,0.22392141819000244,0.18033982813358307,0.755627453327179,0.5160400867462158,0.49434545636177063,0.20449990034103394,0.44859230518341064,-0.08472725749015808,23.317895889282227,0.24740011990070343,0.18960697948932648,0.08831049501895905,0.31750422716140747,0.10048459470272064,0.7931499481201172,0.12581151723861694,0.2752978205680847,-0.17258743941783905,2.7253241539001465,0.7044610381126404,0.11576910316944122,0.31719833612442017,0.842251181602478,0.6100716590881348,0.690947949886322,0.2714516222476959,0.6513680219650269,0.2692683935165405,5.36378288269043,0.3755364418029785,0.2935316264629364,0.1785462349653244,0.8823806047439575,0.65171879529953,0.622016429901123,0.2530266046524048,0.599618136882782,0.32225301861763,7.363333702087402,0.30688709020614624,0.24552945792675018,0.15105585753917694,0.731282651424408,0.48901689052581787,0.6908506155014038,0.2724374234676361,0.6337615847587585,0.2505221664905548,2.662220001220703,0.5237430930137634,0.3403340280056,0.2267693728208542,9.239999771118164,5.829999923706055,27.5,547.61474609375,21.75,0.5600000023841858,21.190000534057617,13.010000228881836,11.569999694824219,16.299999237060547,3.6500000953674316,766.111572265625,138.7189483642578,6.566842079162598,53.679168701171875,303.0121154785156,108.96526336669922,261.97686767578125,161.49737548828125,8.619999885559082,5.590000152587891,25.190000534057617,625.753662109375,20.639999389648438,-1.5499999523162842,22.190000534057617,16.06315803527832,4.610000133514404,16.06315803527832,0.5799999833106995,817.3702392578125,113.61894989013672,30.14631462097168,41.92315673828125,290.2715759277344,121.34104919433594,290.2715759277344,158.09420776367188
31.410129375,541916,293672943616,159146078963236860,6325989.5,40018143870976,2531543543367273e5,3.700000047683716,5.199999809265137,6.199999809265137,9.600000381469727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.9110000133514404,0.41200000047683716,0,0.009999999776482582,-0.03999999910593033,8.869999885559082,1287,10.729999542236328,5,406,0.08500000089406967,6.710000038146973,14.510000228881836,1,1.100000023841858,5.699999809265137,5.429999828338623,7.989999771118164,0.4890500605106354,0.2349865734577179,0.3430545926094055,0.1433544158935547,0.29860958456993103,0.21664762496948242,2.278329610824585,0.3871329426765442,0.12378085404634476,0.16888156533241272,0.5042211413383484,0.25076258182525635,0.28708046674728394,0.12385591864585876,0.24707281589508057,0.17657245695590973,4.025537014007568,0.28208476305007935,0.0958084985613823,0.12512391805648804,0.3467515707015991,0.12032723426818848,0.29380059242248535,0.12001482397317886,0.25431326031684875,0.19486500322818756,1.1377779245376587,0.5549909472465515,0.1085427775979042,0.23336227238178253,0.6571147441864014,0.4073282778263092,0.5436636805534363,0.2379779815673828,0.5416916608810425,0.07531070709228516,6.9889726638793945,0.4483300447463989,0.295226514339447,0.18522758781909943,0.7286911606788635,0.48609626293182373,0.5561304688453674,0.22491180896759033,0.509914219379425,0.04930748790502548,9.024999618530273,0.339786171913147,0.23352055251598358,0.14437751471996307,0.5894662141799927,0.3341448903083801,0.5129901170730591,0.22848162055015564,0.5154535174369812,0.13523539900779724,4.261322975158691,0.563510537147522,0.29785066843032837,0.2249128818511963,9.260000228881836,5.679999828338623,27.059999465942383,544.18603515625,21.639999389648438,0.6399999856948853,21,13.039999961853027,7.670000076293945,16.28820037841797,3.7100000381469727,756.135498046875,139.523681640625,5.989999771118164,54.4900016784668,303.83502197265625,108.19398498535156,256.4344482421875,162.26473999023438,8.649999618530273,5.429999828338623,24.809999465942383,618.9642333984375,20.450000762939453,-1.4199999570846558,21.8700008392334,16.020000457763672,4.639999866485596,16.020000457763672,0.7099999785423279,775.8026123046875,111.0189437866211,24.016315460205078,43.00315856933594,272.5245056152344,114.09661865234375,272.5245056152344,153.51158142089844
