SOC_1986,CoordX,CoordX2,CoordX3,CoordY,CoordY2,CoordY3,clay_a,clay_b,clay_c,clay_d,geology_1,geology_2,geology_3,geology_4,geology_5,geology_6,geology_7,geology_8,geology_9,geology_10,geology_11,georeg_1,georeg_2,georeg_3,georeg_4,georeg_6,georeg_8,georeg_10,asp_cos,asp_sin,bluespot,curv_plan,curv_prof,demdetrend,dirinsola,elevation,flowaccu,hdtochn,midslppos,mrvbf,sagawi,slpdeg,slptochn,twi,valldepth,vdtochn,ndviMed_1985,kndviMed_1985,eviMed_1985,saviMed_1985,msaviMed_1985,bsiMed_1985,strMed_1985,brightnessMed_1985,greennessMed_1985,wetnessMed_1985,ndviP10_1985,kndviP10_1985,eviP10_1985,saviP10_1985,msaviP10_1985,bsiP10_1985,strP10_1985,brightnessP10_1985,greennessP10_1985,wetnessP10_1985,ndviP90_1985,kndviP90_1985,eviP90_1985,saviP90_1985,msaviP90_1985,bsiP90_1985,strP90_1985,brightnessP90_1985,greennessP90_1985,wetnessP90_1985,ndviMed_1986,kndviMed_1986,eviMed_1986,saviMed_1986,msaviMed_1986,bsiMed_1986,strMed_1986,brightnessMed_1986,greennessMed_1986,wetnessMed_1986,ndviP10_1986,kndviP10_1986,eviP10_1986,saviP10_1986,msaviP10_1986,bsiP10_1986,strP10_1986,brightnessP10_1986,greennessP10_1986,wetnessP10_1986,ndviP90_1986,kndviP90_1986,eviP90_1986,saviP90_1986,msaviP90_1986,bsiP90_1986,strP90_1986,brightnessP90_1986,greennessP90_1986,wetnessP90_1986,BIO_1985_01,BIO_1985_02,BIO_1985_03,BIO_1985_04,BIO_1985_05,BIO_1985_06,BIO_1985_07,BIO_1985_08,BIO_1985_09,BIO_1985_10,BIO_1985_11,BIO_1985_12,BIO_1985_13,BIO_1985_14,BIO_1985_15,BIO_1985_16,BIO_1985_17,BIO_1985_18,BIO_1985_19,BIO_1986_01,BIO_1986_02,BIO_1986_03,BIO_1986_04,BIO_1986_05,BIO_1986_06,BIO_1986_07,BIO_1986_08,BIO_1986_09,BIO_1986_10,BIO_1986_11,BIO_1986_12,BIO_1986_13,BIO_1986_14,BIO_1986_15,BIO_1986_16,BIO_1986_17,BIO_1986_18,BIO_1986_19,PCA1_1985Med,PCA1_1985P90,PCA1_1986P90,PCA3_1986P90
40.800985937499995,569914.375,324802379776,185109551404548100,6374994.5,40640553418752,25908330806178847e4,4.5,14.399999618530273,21.399999618530273,21.100000381469727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1899999976158142,-0.9819999933242798,0,0.09000000357627869,-0.20000000298023224,-6.559999942779541,1255,24.6299991607666,2,91,0.12200000137090683,4.130000114440918,13.789999961853027,2.5999999046325684,2.5,3.799999952316284,4.309999942779541,4.059999942779541,0.401046484708786,0.15982457995414734,0.27289167046546936,0.12073767185211182,0.2487371265888214,0.100133016705513,3.569391965866089,0.36683380603790283,0.11139111965894699,0.14631842076778412,0.6052350401878357,0.35112088918685913,0.27389833331108093,0.12278562039136887,0.23820693790912628,0.1353878229856491,8.500263214111328,0.2090095579624176,0.08662966638803482,0.10534320026636124,0.43861812353134155,0.19943012297153473,0.47831347584724426,0.16110990941524506,0.35345855355262756,0.20504938066005707,0.8059795498847961,0.6307674050331116,0.15028002858161926,0.2045486569404602,0.4994342625141144,0.2470811903476715,0.32968589663505554,0.14159367978572845,0.29377856850624084,0.17361047863960266,3.290241003036499,0.34216350317001343,0.12549802660942078,0.1484932154417038,0.6280484795570374,0.37614935636520386,0.25044679641723633,0.10997968167066574,0.20668968558311462,0.20625387132167816,7.081571578979492,0.18787376582622528,0.07006220519542694,0.1013047844171524,0.45136839151382446,0.2010352611541748,0.6439207792282104,0.16732282936573029,0.36655133962631226,-0.027497120201587677,2.1185688972473145,0.5869857668876648,0.17176203429698944,0.24134281277656555,6.820000171661377,3.6600000858306885,15.450526237487793,680.4576416015625,18.040000915527344,-5.638199329376221,23.672327041625977,14.319999694824219,-1.5800000429153442,14.680000305175781,-1.5800000429153442,789.30841064453125,149.39157104492188,16.527368545532227,59.33000183105469,288.6552734375,113.63736724853516,231.78367614746094,113.63736724853516,7.179999828338623,3.4800000190734863,14.940526008605957,628.26422119140625,17.459999084472656,-5.849999904632568,23.309999465942383,11.531800270080566,13.180000305175781,14.649999618530273,-0.8600000143051147,715.41607666015625,143.47210693359375,3.046842098236084,64.433990478515625,255.6870574951172,97.7991714477539,191.78189086914063,171.2594757080078,-1.5938090085983276,-0.5404669046401978,-2.9862983226776123,0.8632364273071289
26.536088750000005,569914.375,324802379776,185109551404548100,6367789.5,40548744298496,25820586259845113e4,3.799999952316284,3.799999952316284,9.100000381469727,11.600000381469727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.33799999952316284,0.9409999847412109,0,-0.019999999552965164,0.009999999776482582,2.630000114440918,1280,35.029998779296875,4,452,0.00800000037997961,0.5299999713897705,13.3100004196167,1.7000000476837158,1.399999976158142,4.900000095367432,6.610000133514404,10.710000038146973,0.5709391832351685,0.31515008211135864,0.46473562717437744,0.18754950165748596,0.409978985786438,0.12828229367733002,3.2976043224334717,0.42797404527664185,0.19476006925106049,0.18964847922325134,0.7106250524520874,0.46609848737716675,0.4185210168361664,0.1769685596227646,0.3727596402168274,0.21774046123027802,5.737056255340576,0.2672125995159149,0.14809520542621613,0.12533728778362274,0.31593069434165955,0.10174406319856644,0.40155988931655884,0.12213843315839767,0.2657396197319031,0.008219270035624504,1.5039116144180298,0.6777101159095764,0.11365151405334473,0.2842816114425659,0.3959372341632843,0.16271845996379852,0.2287551909685135,0.09958573430776596,0.19735321402549744,0.25835511088371277,2.3226263523101807,0.3178006708621979,0.06783772259950638,0.13388074934482574,0.5354878902435303,0.2833625078201294,0.22481215000152588,0.10126552730798721,0.1909026950597763,0.31022027134895325,3.922489643096924,0.22977256774902344,0.061042625457048416,0.122072733938694,0.31224071979522705,0.0983322411775589,0.5596264004707336,0.12311149388551712,0.2689332365989685,0.03454013168811798,0.8443328738212585,0.7427735924720764,0.09763380140066147,0.26361387968063354,6.739999771118164,3.950000047683716,16.283159255981445,688.24786376953125,18.280000686645508,-5.989999771118164,24.270000457763672,14.289999961853027,-1.7423268556594849,14.692630767822266,-1.7423268556594849,816.41448974609375,155.604736328125,17.755041122436523,58.99496078491211,297.280517578125,118.26346588134766,241.38609313964844,118.26346588134766,7.119999885559082,3.7799999713897705,15.930526733398438,634.1400146484375,17.76495933532715,-5.96999979019165,23.729999542236328,3.119999885559082,13.2626314163208,14.680000305175781,-0.9723268747329712,735.4615478515625,142.4545135498047,2.8499999046325684,62.99496078491211,259.1489562988281,102.44841766357422,193.4605255126953,178.63473510742188,1.9872575998306274,1.1948909759521484,-1.525854468345642,-0.5818915963172913
13.998567187499999,548908,301299990528,165385979249557500,6353805.5,40370842894336,2565084981201417e5,16.399999618530273,17.799999237060547,21.600000381469727,23.299999237060547,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9010000228881836,-0.4339999854564667,0,0,-0.009999999776482582,-2.859999895095825,1262,8.970000267028809,4,30,0.4740000069141388,8.920000076293945,15.880000114440918,0.4000000059604645,0.10000000149011612,6.5,9.399999618530273,0.03999999910593033,0.41832873225212097,0.17424376308918,0.27757176756858826,0.11656085401773453,0.23613737523555756,0.11560977250337601,3.405974864959717,0.34098508954048157,0.09455567598342896,0.14427600800991058,0.45664161443710327,0.20577703416347504,0.15176913142204285,0.06934885680675507,0.1234612688422203,0.1224992424249649,8.725808143615723,0.16797582805156708,0.034639593213796616,0.09654507040977478,0.31352195143699646,0.1104574128985405,0.5970081686973572,0.1391427218914032,0.31493785977363586,-0.02973928488790989,0.8976612091064453,1.0077687501907349,0.16596829891204834,0.366304486989975,0.43030256032943726,0.18431098759174347,0.23168474435806274,0.10292380303144455,0.20107583701610565,0.1261056512594223,4.781988143920898,0.2690933644771576,0.07914743572473526,0.13044339418411255,0.49224376678466797,0.23781713843345642,0.17140509188175201,0.07871082425117493,0.14208917319774628,-0.005886424332857132,18.128684997558594,0.14522823691368103,0.049037203192710876,0.06753269582986832,0.30906742811203003,0.09524858742952347,0.7819138169288635,0.12380284816026688,0.27147024869918823,-0.19908057153224945,3.2577292919158936,0.6901549100875854,0.11741813272237778,0.2768050730228424,6.75,5.079168796539307,19.539169311523438,701.93292236328125,19.100000381469727,-6.87916898727417,25.979167938232422,14.34000015258789,-1.7899999618530273,14.859999656677246,-1.7899999618530273,781.68475341796875,151.2036895751953,17.495040893554688,58.46263122558594,283.11578369140625,110.79105377197266,239.27630615234375,110.79105377197266,7.25,4.960000038146973,20.125041961669922,639.62188720703125,18.679168701171875,-5.965041637420654,24.64504051208496,11.420000076293945,13.710000038146973,14.930000305175781,-0.8100000023841858,688.56365966796875,142.15895080566406,2.5199999809265137,63.27000045776367,244.3102264404297,102.86105346679688,197.55136108398438,160.8997802734375,-1.840132713317871,1.1588515043258667,-1.934272050857544,1.521273136138916
32.57511374999999,541916,293672943616,159146078963236860,6346783,40281655214080,25565891867949872e4,4.800000190734863,14.300000190734863,15.5,19.200000762939453,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.8420000076293945,-0.5389999747276306,0,0,-0,16.09000015258789,1253,27.5,3,366,0.48899999260902405,0.47999998927116394,13.760000228881836,0.8999999761581421,2.799999952316284,5.199999809265137,4.78000020980835,17.770000457763672,0.47459813952445984,0.22255294024944305,0.3140007555484772,0.133877694606781,0.27529922127723694,0.12374003231525421,3.828340530395508,0.33691656589508057,0.11712510138750076,0.14698940515518188,0.6140351295471191,0.36287859082221985,0.31722310185432434,0.13641171157360077,0.2715584635734558,0.163421168923378,6.317017555236816,0.2371467798948288,0.10369548946619034,0.11268121004104614,0.5084521174430847,0.2535049617290497,0.4914756119251251,0.1801692545413971,0.3950527310371399,0.1664152294397354,1.56417977809906,0.528447687625885,0.1889980435371399,0.2009856402873993,0.4052177667617798,0.16384044289588928,0.2454894632101059,0.10768090933561325,0.21492445468902588,0.23581023514270782,2.250601053237915,0.3415798544883728,0.07955218106508255,0.14138822257518768,0.4031476080417633,0.16471152007579803,0.15262608230113983,0.07086049020290375,0.12882700562477112,0.17549867928028107,6.117562294006348,0.19680006802082062,0.04062516987323761,0.10743685066699982,0.27969375252723694,0.14145971834659576,0.3712097108364105,0.11666753143072128,0.2632356286048889,-0.0068372758105397224,1.0312789678573608,1.1183451414108276,0.08830336481332779,0.4285522997379303,6.710000038146973,5.170000076293945,19.8073673248291,701.875244140625,19.075040817260742,-7.02684211730957,26.09916877746582,14.287368774414063,-1.8200000524520874,14.785041809082031,-1.8200000524520874,807.5321044921875,158.1463165283203,18.814958572387695,58.41495895385742,286.3721008300781,115.980224609375,239.4454803466797,115.980224609375,7.210000038146973,5.099999904632568,20.559999465942383,638.7215576171875,18.789169311523438,-6.010000228881836,24.79916763305664,11.369999885559082,9.949999809265137,14.869999885559082,-0.8299999833106995,701.956298828125,142.5631561279297,2.7100000381469727,61.89179992675781,247.17947387695313,107.60789489746094,203.8789520263672,158.80052185058594,-0.9536851644515991,-1.2313973903656006,-0.7946452498435974,0.24669161438941956
8.800375,541916,293672943616,159146078963236860,6353805.5,40370842894336,2565084981201417e5,4.199999809265137,7.800000190734863,9.399999618530273,11.800000190734863,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.382999986410141,-0.9240000247955322,0,0.009999999776482582,0,-0.05000000074505806,1267,9.130000114440918,9,96,0.0689999982714653,8.420000076293945,15.449999809265137,0.30000001192092896,0.30000001192092896,7.400000095367432,5.099999904632568,0.49000000953674316,0.40316012501716614,0.16743387281894684,0.28913813829421997,0.12195014208555222,0.2525900602340698,0.2685636579990387,1.3546102046966553,0.4428512454032898,0.09267137199640274,0.16965129971504211,0.5360334515571594,0.2802201509475708,0.3065800666809082,0.1376311182975769,0.2795679569244385,0.20234240591526031,4.149130344390869,0.3002701699733734,0.11396076530218124,0.14953391253948212,0.29292532801628113,0.08590280264616013,0.3733338415622711,0.11461135745048523,0.24935391545295715,0.0930638387799263,0.8080021142959595,0.7221193909645081,0.09690540283918381,0.2576453387737274,0.47188737988471985,0.21998435258865356,0.31851521134376526,0.137227863073349,0.28430870175361633,0.2359195202589035,2.1635704040527344,0.38602131605148315,0.11682302504777908,0.16945600509643555,0.4785820245742798,0.2285001128911972,0.20294077694416046,0.09449423104524612,0.17798002064228058,0.25154104828834534,4.578738689422607,0.2310442328453064,0.058498580008745193,0.11956951767206192,0.20613296329975128,0.042490653693675995,0.22562158107757568,0.07614757120609283,0.1613190770149231,0.09248507022857666,0.9619194269180298,0.6373141407966614,0.044271159917116165,0.2150951325893402,6.809999942779541,4.699168682098389,18.667367935180664,688.87628173828125,18.739999771118164,-6.420000076293945,25.159168243408203,14.329999923706055,-1.5850416421890259,14.760000228881836,-1.5850416421890259,809.48419189453125,158.27609252929688,18.28232765197754,58.99496078491211,292.1033935546875,114.82293701171875,243.6447296142578,114.82293701171875,7.289999961853027,4.610000133514404,19.33736801147461,627.43890380859375,18.197368621826172,-5.659999847412109,23.85736846923828,11.470000267028809,13.0852632522583,14.8100004196167,-0.6299999952316284,717.80157470703125,145.22421264648438,2.5899999141693115,62.81180191040039,254.21368408203125,106.6370620727539,204.3421173095703,167.09315490722656,-1.9651072025299072,1.308417797088623,-0.430934876203537,-1.5202395915985107
23.5821828125,527932,278712188928,147141095615102980,6325807,40015832809472,253132452065102e6,4,6.599999904632568,6.300000190734863,6.199999809265137,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.1340000033378601,-0.9909999966621399,0,0.20999999344348907,-0.05000000074505806,28.270000457763672,1275,43.459999084472656,2,164,0.4429999887943268,0.25,10.8100004196167,5.199999809265137,2.4000000953674316,3.0999999046325684,3.859999895095825,6.809999942779541,0.3207356929779053,0.10263533145189285,0.21001355350017548,0.09085580706596375,0.181483656167984,0.18125665187835693,2.0583746433258057,0.3838268220424652,0.06548826396465302,0.16381773352622986,0.4136393666267395,0.17199143767356873,0.1708754599094391,0.07818672806024551,0.14441531896591187,0.17288531363010406,5.449863433837891,0.21435163915157318,0.04442710801959038,0.10911978781223297,0.49893203377723694,0.24414974451065063,0.7430968284606934,0.1904204934835434,0.4224846363067627,0.15006932616233826,0.7786397933959961,0.6710235476493835,0.19274643063545227,0.22213776409626007,0.38974112272262573,0.1508355736732483,0.20989295840263367,0.0964433029294014,0.1883043348789215,0.20093421638011932,3.2205536365509033,0.28945115208625793,0.07325606048107147,0.12239297479391098,0.24210527539253235,0.062297869473695755,0.03273840621113777,0.015812257304787636,0.025275107473134995,-0.1428571492433548,49.005001068115234,0.050310034304857254,0.006172902882099152,0.02208070084452629,0.40034210681915283,0.15901100635528564,0.46153753995895386,0.1535797119140625,0.33652055263519287,0.09208723902702332,1.2456711530685425,0.6339621543884277,0.16501618921756744,0.22183990478515625,6.659999847412109,5.199999809265137,20.09000015258789,693.149658203125,18.787368774414063,-7.110000133514404,25.889999389648438,14.173157691955566,-1.809999942779541,14.569999694824219,-1.809999942779541,835.310546875,166.7078857421875,22.811800003051758,58.174957275390625,287.2815856933594,126.50293731689453,242.22474670410156,126.50293731689453,7.159999847412109,5.170000076293945,20.856842041015625,634.0794677734375,18.690000534057617,-6.106842041015625,24.796842575073242,2.8186426162719727,1.0399999618530273,14.760000228881836,-0.8399999737739563,694.1436767578125,125.5131607055664,3,55.84947204589844,233.1442108154297,108.25706481933594,197.29579162597656,161.68841552734375,-3.1646902561187744,-1.4898940324783325,-2.4304208755493164,-0.28797802329063416
21.385501875000003,534924,286143676416,153065126826606600,6332799,40104345206784,25397274283151353e4,3.0999999046325684,4,5.800000190734863,8.399999618530273,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.9279999732971191,0.37400001287460327,0.15000000596046448,-0,0.009999999776482582,-1.5199999809265137,1269,1.9900000095367432,19,91,0.4519999921321869,7.139999866485596,16.670000076293945,0.10000000149011612,0,9.600000381469727,13.329999923706055,0,0.36976683139801025,0.1358998864889145,0.2429792732000351,0.10658406466245651,0.21566316485404968,0.13740843534469604,2.869368314743042,0.37315213680267334,0.08653291314840317,0.1679055541753769,0.4977478086948395,0.24288637936115265,0.25059759616851807,0.10734932869672775,0.2067645788192749,-0.05503232404589653,13.410785675048828,0.20607438683509827,0.07732246071100235,0.0844816192984581,0.41177624464035034,0.1681811362504959,0.9330275654792786,0.16287578642368317,0.3597456216812134,0.013194886967539787,0.9352385401725769,0.7216928005218506,0.1538267731666565,0.23252269625663757,0.6312096118927002,0.37885037064552307,0.4379096031188965,0.17926092445850372,0.38353246450424194,0.1469459980726242,4.554802894592285,0.3233218789100647,0.16299453377723694,0.134642094373703,0.3703286647796631,0.13775892555713654,0.1077660322189331,0.05044294148683548,0.08748520910739899,0.04561403766274452,12.834211349487305,0.13222716748714447,0.024852219969034195,0.06631074845790863,0.3682667315006256,0.13526788353919983,0.5826932191848755,0.16002534329891205,0.35873427987098694,-0.08981078118085861,2.0826470851898193,0.8168097734451294,0.21873995661735535,0.327197790145874,6.760000228881836,5.419168949127197,20.469999313354492,704.34527587890625,19.209999084472656,-7.25,26.459999084472656,14.359999656677246,-1.809999942779541,14.819999694824219,-1.809999942779541,798.25128173828125,157.9302978515625,20.100000381469727,58.29999923706055,276.1592712402344,118.54496002197266,229.41473388671875,118.54496002197266,7.269999980926514,5.380000114440918,21.25,642.762451171875,19.15999984741211,-6.150000095367432,25.309999465942383,11.420000076293945,1.1200000047683716,14.970000267028809,-0.8299999833106995,676.45074462890625,134.84022521972656,3.0199999809265137,59.666839599609375,234.32052612304688,105.7821044921875,202.19187927246094,151.350830078125,-2.1948564052581787,-0.7431648373603821,-2.2447261810302734,0.9710990786552429
40.0489303125,520909.59375,271346810880,1.4134715037306061e+17,6325807,40015832809472,253132452065102e6,3.0999999046325684,8.300000190734863,8.5,8.399999618530273,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9160000085830688,0.4000000059604645,0,-0.18000000715255737,0.019999999552965164,19.860000610351563,1330,47.939998626708984,6,122,0.3440000116825104,0.949999988079071,12,3,2.200000047683716,4.800000190734863,5.289999961853027,4.639999866485596,0.44454967975616455,0.1965809315443039,0.28186464309692383,0.12224400043487549,0.24813486635684967,0.29259222745895386,1.7527188062667847,0.3734762370586395,0.09003002941608429,0.14631177484989166,0.4856923222541809,0.23186208307743073,0.20938029885292053,0.09283474832773209,0.17357268929481506,0.16947872936725616,5.663647174835205,0.20732726156711578,0.05896304175257683,0.09848818182945251,0.43358853459358215,0.19091331958770752,0.4958767294883728,0.16006171703338623,0.35047122836112976,0.21112722158432007,0.7028398513793945,0.6461590528488159,0.1451624035835266,0.20963136851787567,0.38410884141921997,0.1518421471118927,0.24947592616081238,0.10509124398231506,0.21148940920829773,0.20739932358264923,2.190322160720825,0.3550657331943512,0.07796084135770798,0.1473572701215744,0.3313763737678528,0.11149010062217712,0.1454375833272934,0.07114360481500626,0.13330617547035217,0.2137134075164795,4.09328031539917,0.2376737743616104,0.04759325832128525,0.09829011559486389,0.030824748799204826,0.0010256200330331922,0.05877799540758133,0.01418998371809721,0.03254306688904762,-0.09794531762599945,0.9299917817115784,1.1430946588516235,-0.06444881856441498,0.43846672773361206,6.760000228881836,4.53000020980835,18.499168395996094,671.962646484375,18.246841430664063,-6.230000019073486,24.47684097290039,14.15999984741211,-1.4700000286102295,14.466842651367188,-1.4700000286102295,833.6031494140625,171.24021911621094,21.157672882080078,59.68315887451172,286.452392578125,126.77105712890625,242.9123992919922,126.77105712890625,7.237672805786133,4.489999771118164,19.28504180908203,614.4068603515625,17.84000015258789,-5.429999828338623,23.27684211730957,3.0799999237060547,1.1299999952316284,14.596842765808105,-0.550000011920929,707.70526123046875,117.75421142578125,3.009999990463257,54.22684097290039,244.7894744873047,110.05473327636719,192.24578857421875,169.26504516601563,-2.262964963912964,-0.48832106590270996,1.9316463470458984,-0.9293302297592163
15.214618125000001,506925.59375,256973553664,130266469756829700,6325807,40015832809472,253132452065102e6,1.7999999523162842,1.399999976158142,4.5,3.200000047683716,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.9700000286102295,0.24400000274181366,0.03999999910593033,-0.009999999776482582,0.019999999552965164,-0.4699999988079071,1265,0.7699999809265137,115,0,0.48100000619888306,7.769999980926514,15.569999694824219,0.20000000298023224,0,10.300000190734863,14.4399995803833,0,0.5265663862228394,0.2709983289241791,0.341396689414978,0.14694629609584808,0.3047099709510803,0.09827976673841476,5.072280406951904,0.3208116888999939,0.13331639766693115,0.1513465791940689,0.5008418560028076,0.24599511921405792,0.1745564490556717,0.0812198594212532,0.14722417294979095,0.19166530668735504,7.50142240524292,0.17153358459472656,0.04612799733877182,0.0870606005191803,0.4530496895313263,0.20247003436088562,0.4116925895214081,0.16513396799564362,0.36052894592285156,0.26175156235694885,0.85881108045578,0.5931289792060852,0.1684187799692154,0.198715940117836,0.7135265469551086,0.46928122639656067,0.6305156350135803,0.23909908533096313,0.5467680096626282,0.10061413049697876,4.781988143920898,0.413345068693161,0.2607669532299042,0.1788116991519928,0.5986025333404541,0.3440145254135132,0.2824670374393463,0.12765945494174957,0.2501303553581238,0.14301232993602753,8.111763954162598,0.21494317054748535,0.09620397537946701,0.10319053381681442,0.21754708886146545,0.047837089747190475,0.32317423820495605,0.08944647759199142,0.19636757671833038,-0.08454721421003342,1.8925271034240723,0.7658002972602844,0.07805948704481125,0.3224276304244995,7.289999961853027,2.9800000190734863,14.17684268951416,623.18682861328125,17.149999618530273,-3.869999885559082,21.02684211730957,1.840000033378601,-0.3700000047683716,14.479999542236328,-0.3700000047683716,777.0084228515625,175.26947021484375,17.079999923706055,65.09315490722656,274.97503662109375,119.85315704345703,221.432861328125,119.85315704345703,7.659999847412109,2.9000000953674316,14.33684253692627,569.46368408203125,16.449169158935547,-3.7799999713897705,20.229167938232422,4.289999961853027,1.5499999523162842,14.390000343322754,0.3400000035762787,718.31549072265625,103.45210266113281,2.819999933242798,53.689998626708984,267.3486328125,110.00526428222656,178.7347412109375,180.79684448242188,0.013709726743400097,-0.706220269203186,-0.4426437020301819,-0.09677982330322266
39.418775000000004,499933.59375,249933594624,124950202187513860,6325807,40015832809472,253132452065102e6,4.099999904632568,5.800000190734863,9.5,9.800000190734863,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.04100000113248825,-0.9990000128746033,0,-0.009999999776482582,-0.009999999776482582,7.059999942779541,1270,12.729999542236328,15,306,0.11100000143051147,7.090000152587891,15.199999809265137,0.8999999761581421,0.699999988079071,6.800000190734863,5.869999885559082,3.940000057220459,0.5709282755851746,0.3152712285518646,0.3764841854572296,0.15997321903705597,0.3356481194496155,0.18977224826812744,3.645700216293335,0.3242535889148712,0.14469574391841888,0.1354440152645111,0.6450310945510864,0.3942667841911316,0.25855329632759094,0.11343559622764587,0.2139708250761032,0.09836459159851074,10.863421440124512,0.17401939630508423,0.07640741020441055,0.09519968181848526,0.4831313490867615,0.22962656617164612,0.5180152654647827,0.17291171848773956,0.3780423402786255,0.073641836643219,1.956520438194275,0.5475409626960754,0.17780369520187378,0.23258741199970245,0.803281307220459,0.5682638883590698,0.7629340887069702,0.27941322326660156,0.6646950840950012,0.0903761237859726,6.261311054229736,0.41503891348838806,0.3250879943370819,0.16743053495883942,0.5834487676620483,0.32805052399635315,0.1881515085697174,0.08726192265748978,0.15761665999889374,0.18859650194644928,10.11417293548584,0.1552727222442627,0.051197610795497894,0.0881740152835846,0.1080346331000328,0.011693968437612057,0.27959176898002625,0.04947211965918541,0.1127149686217308,-0.14182709157466888,1.313601016998291,1.0699349641799927,-0.006683069746941328,0.4348796010017395,7.369999885559082,2.4000000953674316,12.299169540405273,601.09368896484375,16.5,-3.0399999618530273,19.545042037963867,2.333157777786255,0,14.380000114440918,0,806.7244873046875,185.42811584472656,16.387672424316406,66.15083312988281,292.6826477050781,127.41812133789063,266.8568420410156,127.41812133789063,7.690000057220459,2.299999952316284,12.185041427612305,549.07318115234375,15.699999809265137,-3.190000057220459,18.889999389648438,4.650000095367432,1.6299999952316284,14.140000343322754,0.6200000047683716,750.47686767578125,105.69526672363281,3.240000009536743,54.63999938964844,284.00189208984375,111.0312728881836,182.1465301513672,187.2747344970703,-0.014970658347010612,-0.8004831075668335,0.9784654974937439,-0.2618182599544525
